countryName,countryCode,regionCode,maxLength,maxLWH,method,minWeight,maxWeight,rate
CAYMAN,KY,3,105,200,Parcel Post Airmail,13000,14000,21450
CAYMAN,KY,3,105,200,Parcel Post Airmail,14000,15000,22400
CAYMAN,KY,3,105,200,Parcel Post Airmail,15000,16000,23350
CAYMAN,KY,3,105,200,Parcel Post Airmail,16000,17000,24300
CAYMAN,KY,3,105,200,Parcel Post Airmail,17000,18000,25250
CAYMAN,KY,3,105,200,Parcel Post Airmail,18000,19000,26200
CAYMAN,KY,3,105,200,Parcel Post Airmail,19000,20000,27150
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,0,500,3200
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,500,1000,4600
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,1000,1500,6000
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,1500,2000,7400
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,2000,2500,8800
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,2500,3000,10200
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,3000,3500,11600
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,3500,4000,13000
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,4000,4500,14400
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,4500,5000,15800
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,5000,5500,17000
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,5500,6000,18200
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,6000,6500,19400
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,6500,7000,20600
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,7000,7500,21800
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,7500,8000,23000
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,8000,8500,24200
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,8500,9000,25400
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,9000,9500,26600
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,9500,10000,27800
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,10000,11000,29400
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,11000,12000,31000
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,12000,13000,32600
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,13000,14000,34200
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,14000,15000,35800
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,15000,16000,37400
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,16000,17000,39000
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,17000,18000,40600
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,18000,19000,42200
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,19000,20000,43800
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,20000,21000,45400
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,21000,22000,47000
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,22000,23000,48600
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,23000,24000,50200
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,24000,25000,51800
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,25000,26000,53400
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,26000,27000,55000
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,27000,28000,56600
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,28000,29000,58200
CENTRAL AFRICA,CF,4,105,200,Parcel Post Airmail,29000,30000,59800
CHAD,TD,4,150,300,Parcel Post Airmail,0,500,3200
CHAD,TD,4,150,300,Parcel Post Airmail,500,1000,4600
CHAD,TD,4,150,300,Parcel Post Airmail,1000,1500,6000
CHAD,TD,4,150,300,Parcel Post Airmail,1500,2000,7400
CHAD,TD,4,150,300,Parcel Post Airmail,2000,2500,8800
CHAD,TD,4,150,300,Parcel Post Airmail,2500,3000,10200
CHAD,TD,4,150,300,Parcel Post Airmail,3000,3500,11600
CHAD,TD,4,150,300,Parcel Post Airmail,3500,4000,13000
CHAD,TD,4,150,300,Parcel Post Airmail,4000,4500,14400
CHAD,TD,4,150,300,Parcel Post Airmail,4500,5000,15800
CHAD,TD,4,150,300,Parcel Post Airmail,5000,5500,17000
CHAD,TD,4,150,300,Parcel Post Airmail,5500,6000,18200
CHAD,TD,4,150,300,Parcel Post Airmail,6000,6500,19400
CHAD,TD,4,150,300,Parcel Post Airmail,6500,7000,20600
CHAD,TD,4,150,300,Parcel Post Airmail,7000,7500,21800
CHAD,TD,4,150,300,Parcel Post Airmail,7500,8000,23000
CHAD,TD,4,150,300,Parcel Post Airmail,8000,8500,24200
CHAD,TD,4,150,300,Parcel Post Airmail,8500,9000,25400
CHAD,TD,4,150,300,Parcel Post Airmail,9000,9500,26600
CHAD,TD,4,150,300,Parcel Post Airmail,9500,10000,27800
CHAD,TD,4,150,300,Parcel Post Airmail,10000,11000,29400
CHAD,TD,4,150,300,Parcel Post Airmail,11000,12000,31000
CHAD,TD,4,150,300,Parcel Post Airmail,12000,13000,32600
CHAD,TD,4,150,300,Parcel Post Airmail,13000,14000,34200
CHAD,TD,4,150,300,Parcel Post Airmail,14000,15000,35800
CHAD,TD,4,150,300,Parcel Post Airmail,15000,16000,37400
CHAD,TD,4,150,300,Parcel Post Airmail,16000,17000,39000
CHAD,TD,4,150,300,Parcel Post Airmail,17000,18000,40600
CHAD,TD,4,150,300,Parcel Post Airmail,18000,19000,42200
CHAD,TD,4,150,300,Parcel Post Airmail,19000,20000,43800
CHAD,TD,4,150,300,Parcel Post Airmail,20000,21000,45400
CHAD,TD,4,150,300,Parcel Post Airmail,21000,22000,47000
CHAD,TD,4,150,300,Parcel Post Airmail,22000,23000,48600
CHAD,TD,4,150,300,Parcel Post Airmail,23000,24000,50200
CHAD,TD,4,150,300,Parcel Post Airmail,24000,25000,51800
CHAD,TD,4,150,300,Parcel Post Airmail,25000,26000,53400
CHAD,TD,4,150,300,Parcel Post Airmail,26000,27000,55000
CHAD,TD,4,150,300,Parcel Post Airmail,27000,28000,56600
CHAD,TD,4,150,300,Parcel Post Airmail,28000,29000,58200
CHAD,TD,4,150,300,Parcel Post Airmail,29000,30000,59800
CHILE,CL,4,150,300,Parcel Post Airmail,0,500,3200
CHILE,CL,4,150,300,Parcel Post Airmail,500,1000,4600
CHILE,CL,4,150,300,Parcel Post Airmail,1000,1500,6000
CHILE,CL,4,150,300,Parcel Post Airmail,1500,2000,7400
CHILE,CL,4,150,300,Parcel Post Airmail,2000,2500,8800
CHILE,CL,4,150,300,Parcel Post Airmail,2500,3000,10200
CHILE,CL,4,150,300,Parcel Post Airmail,3000,3500,11600
CHILE,CL,4,150,300,Parcel Post Airmail,3500,4000,13000
CHILE,CL,4,150,300,Parcel Post Airmail,4000,4500,14400
CHILE,CL,4,150,300,Parcel Post Airmail,4500,5000,15800
CHILE,CL,4,150,300,Parcel Post Airmail,5000,5500,17000
CHILE,CL,4,150,300,Parcel Post Airmail,5500,6000,18200
CHILE,CL,4,150,300,Parcel Post Airmail,6000,6500,19400
CHILE,CL,4,150,300,Parcel Post Airmail,6500,7000,20600
CHILE,CL,4,150,300,Parcel Post Airmail,7000,7500,21800
CHILE,CL,4,150,300,Parcel Post Airmail,7500,8000,23000
CHILE,CL,4,150,300,Parcel Post Airmail,8000,8500,24200
CHILE,CL,4,150,300,Parcel Post Airmail,8500,9000,25400
CHILE,CL,4,150,300,Parcel Post Airmail,9000,9500,26600
CHILE,CL,4,150,300,Parcel Post Airmail,9500,10000,27800
CHILE,CL,4,150,300,Parcel Post Airmail,10000,11000,29400
CHILE,CL,4,150,300,Parcel Post Airmail,11000,12000,31000
CHILE,CL,4,150,300,Parcel Post Airmail,12000,13000,32600
CHILE,CL,4,150,300,Parcel Post Airmail,13000,14000,34200
CHILE,CL,4,150,300,Parcel Post Airmail,14000,15000,35800
CHILE,CL,4,150,300,Parcel Post Airmail,15000,16000,37400
CHILE,CL,4,150,300,Parcel Post Airmail,16000,17000,39000
CHILE,CL,4,150,300,Parcel Post Airmail,17000,18000,40600
CHILE,CL,4,150,300,Parcel Post Airmail,18000,19000,42200
CHILE,CL,4,150,300,Parcel Post Airmail,19000,20000,43800
CHILE,CL,4,150,300,Parcel Post Airmail,20000,21000,45400
CHILE,CL,4,150,300,Parcel Post Airmail,21000,22000,47000
CHILE,CL,4,150,300,Parcel Post Airmail,22000,23000,48600
CHILE,CL,4,150,300,Parcel Post Airmail,23000,24000,50200
CHILE,CL,4,150,300,Parcel Post Airmail,24000,25000,51800
CHILE,CL,4,150,300,Parcel Post Airmail,25000,26000,53400
CHILE,CL,4,150,300,Parcel Post Airmail,26000,27000,55000
CHILE,CL,4,150,300,Parcel Post Airmail,27000,28000,56600
CHILE,CL,4,150,300,Parcel Post Airmail,28000,29000,58200
CHILE,CL,4,150,300,Parcel Post Airmail,29000,30000,59800
CHINA,CN,1,150,300,Parcel Post Airmail,0,500,1700
CHINA,CN,1,150,300,Parcel Post Airmail,500,1000,2050
CHINA,CN,1,150,300,Parcel Post Airmail,1000,1500,2400
CHINA,CN,1,150,300,Parcel Post Airmail,1500,2000,2750
CHINA,CN,1,150,300,Parcel Post Airmail,2000,2500,3100
CHINA,CN,1,150,300,Parcel Post Airmail,2500,3000,3450
CHINA,CN,1,150,300,Parcel Post Airmail,3000,3500,3800
CHINA,CN,1,150,300,Parcel Post Airmail,3500,4000,4150
CHINA,CN,1,150,300,Parcel Post Airmail,4000,4500,4500
CHINA,CN,1,150,300,Parcel Post Airmail,4500,5000,4850
CHINA,CN,1,150,300,Parcel Post Airmail,5000,5500,5150
CHINA,CN,1,150,300,Parcel Post Airmail,5500,6000,5450
CHINA,CN,1,150,300,Parcel Post Airmail,6000,6500,5750
CHINA,CN,1,150,300,Parcel Post Airmail,6500,7000,6050
CHINA,CN,1,150,300,Parcel Post Airmail,7000,7500,6350
CHINA,CN,1,150,300,Parcel Post Airmail,7500,8000,6650
CHINA,CN,1,150,300,Parcel Post Airmail,8000,8500,6950
CHINA,CN,1,150,300,Parcel Post Airmail,8500,9000,7250
CHINA,CN,1,150,300,Parcel Post Airmail,9000,9500,7550
CHINA,CN,1,150,300,Parcel Post Airmail,9500,10000,7850
CHINA,CN,1,150,300,Parcel Post Airmail,10000,11000,8250
CHINA,CN,1,150,300,Parcel Post Airmail,11000,12000,8650
CHINA,CN,1,150,300,Parcel Post Airmail,12000,13000,9050
CHINA,CN,1,150,300,Parcel Post Airmail,13000,14000,9450
CHINA,CN,1,150,300,Parcel Post Airmail,14000,15000,9850
CHINA,CN,1,150,300,Parcel Post Airmail,15000,16000,10250
CHINA,CN,1,150,300,Parcel Post Airmail,16000,17000,10650
CHINA,CN,1,150,300,Parcel Post Airmail,17000,18000,11050
CHINA,CN,1,150,300,Parcel Post Airmail,18000,19000,11450
CHINA,CN,1,150,300,Parcel Post Airmail,19000,20000,11850
CHINA,CN,1,150,300,Parcel Post Airmail,20000,21000,12250
CHINA,CN,1,150,300,Parcel Post Airmail,21000,22000,12650
CHINA,CN,1,150,300,Parcel Post Airmail,22000,23000,13050
CHINA,CN,1,150,300,Parcel Post Airmail,23000,24000,13450
CHINA,CN,1,150,300,Parcel Post Airmail,24000,25000,13850
CHINA,CN,1,150,300,Parcel Post Airmail,25000,26000,14250
CHINA,CN,1,150,300,Parcel Post Airmail,26000,27000,14650
CHINA,CN,1,150,300,Parcel Post Airmail,27000,28000,15050
CHINA,CN,1,150,300,Parcel Post Airmail,28000,29000,15450
CHINA,CN,1,150,300,Parcel Post Airmail,29000,30000,15850
COLOMBIA,CO,4,150,300,Parcel Post Airmail,0,500,3200
COLOMBIA,CO,4,150,300,Parcel Post Airmail,500,1000,4600
COLOMBIA,CO,4,150,300,Parcel Post Airmail,1000,1500,6000
COLOMBIA,CO,4,150,300,Parcel Post Airmail,1500,2000,7400
COLOMBIA,CO,4,150,300,Parcel Post Airmail,2000,2500,8800
COLOMBIA,CO,4,150,300,Parcel Post Airmail,2500,3000,10200
COLOMBIA,CO,4,150,300,Parcel Post Airmail,3000,3500,11600
COLOMBIA,CO,4,150,300,Parcel Post Airmail,3500,4000,13000
COLOMBIA,CO,4,150,300,Parcel Post Airmail,4000,4500,14400
COLOMBIA,CO,4,150,300,Parcel Post Airmail,4500,5000,15800
COLOMBIA,CO,4,150,300,Parcel Post Airmail,5000,5500,17000
COLOMBIA,CO,4,150,300,Parcel Post Airmail,5500,6000,18200
COLOMBIA,CO,4,150,300,Parcel Post Airmail,6000,6500,19400
COLOMBIA,CO,4,150,300,Parcel Post Airmail,6500,7000,20600
COLOMBIA,CO,4,150,300,Parcel Post Airmail,7000,7500,21800
COLOMBIA,CO,4,150,300,Parcel Post Airmail,7500,8000,23000
COLOMBIA,CO,4,150,300,Parcel Post Airmail,8000,8500,24200
COLOMBIA,CO,4,150,300,Parcel Post Airmail,8500,9000,25400
COLOMBIA,CO,4,150,300,Parcel Post Airmail,9000,9500,26600
COLOMBIA,CO,4,150,300,Parcel Post Airmail,9500,10000,27800
COLOMBIA,CO,4,150,300,Parcel Post Airmail,10000,11000,29400
COLOMBIA,CO,4,150,300,Parcel Post Airmail,11000,12000,31000
COLOMBIA,CO,4,150,300,Parcel Post Airmail,12000,13000,32600
COLOMBIA,CO,4,150,300,Parcel Post Airmail,13000,14000,34200
COLOMBIA,CO,4,150,300,Parcel Post Airmail,14000,15000,35800
COLOMBIA,CO,4,150,300,Parcel Post Airmail,15000,16000,37400
COLOMBIA,CO,4,150,300,Parcel Post Airmail,16000,17000,39000
COLOMBIA,CO,4,150,300,Parcel Post Airmail,17000,18000,40600
COLOMBIA,CO,4,150,300,Parcel Post Airmail,18000,19000,42200
COLOMBIA,CO,4,150,300,Parcel Post Airmail,19000,20000,43800
COLOMBIA,CO,4,150,300,Parcel Post Airmail,20000,21000,45400
COLOMBIA,CO,4,150,300,Parcel Post Airmail,21000,22000,47000
COLOMBIA,CO,4,150,300,Parcel Post Airmail,22000,23000,48600
COLOMBIA,CO,4,150,300,Parcel Post Airmail,23000,24000,50200
COLOMBIA,CO,4,150,300,Parcel Post Airmail,24000,25000,51800
COLOMBIA,CO,4,150,300,Parcel Post Airmail,25000,26000,53400
COLOMBIA,CO,4,150,300,Parcel Post Airmail,26000,27000,55000
COLOMBIA,CO,4,150,300,Parcel Post Airmail,27000,28000,56600
COLOMBIA,CO,4,150,300,Parcel Post Airmail,28000,29000,58200
COLOMBIA,CO,4,150,300,Parcel Post Airmail,29000,30000,59800
COMOROS,KM,4,150,300,Parcel Post Airmail,0,500,3200
COMOROS,KM,4,150,300,Parcel Post Airmail,500,1000,4600
COMOROS,KM,4,150,300,Parcel Post Airmail,1000,1500,6000
COMOROS,KM,4,150,300,Parcel Post Airmail,1500,2000,7400
COMOROS,KM,4,150,300,Parcel Post Airmail,2000,2500,8800
COMOROS,KM,4,150,300,Parcel Post Airmail,2500,3000,10200
COMOROS,KM,4,150,300,Parcel Post Airmail,3000,3500,11600
COMOROS,KM,4,150,300,Parcel Post Airmail,3500,4000,13000
COMOROS,KM,4,150,300,Parcel Post Airmail,4000,4500,14400
COMOROS,KM,4,150,300,Parcel Post Airmail,4500,5000,15800
COMOROS,KM,4,150,300,Parcel Post Airmail,5000,5500,17000
COMOROS,KM,4,150,300,Parcel Post Airmail,5500,6000,18200
COMOROS,KM,4,150,300,Parcel Post Airmail,6000,6500,19400
COMOROS,KM,4,150,300,Parcel Post Airmail,6500,7000,20600
COMOROS,KM,4,150,300,Parcel Post Airmail,7000,7500,21800
COMOROS,KM,4,150,300,Parcel Post Airmail,7500,8000,23000
COMOROS,KM,4,150,300,Parcel Post Airmail,8000,8500,24200
COMOROS,KM,4,150,300,Parcel Post Airmail,8500,9000,25400
COMOROS,KM,4,150,300,Parcel Post Airmail,9000,9500,26600
COMOROS,KM,4,150,300,Parcel Post Airmail,9500,10000,27800
COMOROS,KM,4,150,300,Parcel Post Airmail,10000,11000,29400
COMOROS,KM,4,150,300,Parcel Post Airmail,11000,12000,31000
COMOROS,KM,4,150,300,Parcel Post Airmail,12000,13000,32600
COMOROS,KM,4,150,300,Parcel Post Airmail,13000,14000,34200
COMOROS,KM,4,150,300,Parcel Post Airmail,14000,15000,35800
COMOROS,KM,4,150,300,Parcel Post Airmail,15000,16000,37400
COMOROS,KM,4,150,300,Parcel Post Airmail,16000,17000,39000
COMOROS,KM,4,150,300,Parcel Post Airmail,17000,18000,40600
COMOROS,KM,4,150,300,Parcel Post Airmail,18000,19000,42200
COMOROS,KM,4,150,300,Parcel Post Airmail,19000,20000,43800
CONGO,CG,4,150,300,Parcel Post Airmail,0,500,3200
CONGO,CG,4,150,300,Parcel Post Airmail,500,1000,4600
CONGO,CG,4,150,300,Parcel Post Airmail,1000,1500,6000
CONGO,CG,4,150,300,Parcel Post Airmail,1500,2000,7400
CONGO,CG,4,150,300,Parcel Post Airmail,2000,2500,8800
CONGO,CG,4,150,300,Parcel Post Airmail,2500,3000,10200
CONGO,CG,4,150,300,Parcel Post Airmail,3000,3500,11600
CONGO,CG,4,150,300,Parcel Post Airmail,3500,4000,13000
CONGO,CG,4,150,300,Parcel Post Airmail,4000,4500,14400
CONGO,CG,4,150,300,Parcel Post Airmail,4500,5000,15800
CONGO,CG,4,150,300,Parcel Post Airmail,5000,5500,17000
CONGO,CG,4,150,300,Parcel Post Airmail,5500,6000,18200
CONGO,CG,4,150,300,Parcel Post Airmail,6000,6500,19400
CONGO,CG,4,150,300,Parcel Post Airmail,6500,7000,20600
CONGO,CG,4,150,300,Parcel Post Airmail,7000,7500,21800
CONGO,CG,4,150,300,Parcel Post Airmail,7500,8000,23000
CONGO,CG,4,150,300,Parcel Post Airmail,8000,8500,24200
CONGO,CG,4,150,300,Parcel Post Airmail,8500,9000,25400
CONGO,CG,4,150,300,Parcel Post Airmail,9000,9500,26600
CONGO,CG,4,150,300,Parcel Post Airmail,9500,10000,27800
CONGO,CG,4,150,300,Parcel Post Airmail,10000,11000,29400
CONGO,CG,4,150,300,Parcel Post Airmail,11000,12000,31000
CONGO,CG,4,150,300,Parcel Post Airmail,12000,13000,32600
CONGO,CG,4,150,300,Parcel Post Airmail,13000,14000,34200
CONGO,CG,4,150,300,Parcel Post Airmail,14000,15000,35800
CONGO,CG,4,150,300,Parcel Post Airmail,15000,16000,37400
CONGO,CG,4,150,300,Parcel Post Airmail,16000,17000,39000
CONGO,CG,4,150,300,Parcel Post Airmail,17000,18000,40600
CONGO,CG,4,150,300,Parcel Post Airmail,18000,19000,42200
CONGO,CG,4,150,300,Parcel Post Airmail,19000,20000,43800
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,0,500,2500
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,500,1000,3350
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,1000,1500,4200
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,1500,2000,5050
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,2000,2500,5900
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,2500,3000,6750
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,3000,3500,7600
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,3500,4000,8450
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,4000,4500,9300
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,4500,5000,10150
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,5000,5500,10900
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,5500,6000,11650
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,6000,6500,12400
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,6500,7000,13150
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,7000,7500,13900
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,7500,8000,14650
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,8000,8500,15400
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,8500,9000,16150
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,9000,9500,16900
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,9500,10000,17650
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,10000,11000,18600
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,11000,12000,19550
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,12000,13000,20500
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,13000,14000,21450
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,14000,15000,22400
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,15000,16000,23350
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,16000,17000,24300
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,17000,18000,25250
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,18000,19000,26200
COOK ISLANDS,CK,3,150,300,Parcel Post Airmail,19000,20000,27150
COSTA RICA,CR,3,150,300,Parcel Post Airmail,0,500,2500
COSTA RICA,CR,3,150,300,Parcel Post Airmail,500,1000,3350
COSTA RICA,CR,3,150,300,Parcel Post Airmail,1000,1500,4200
COSTA RICA,CR,3,150,300,Parcel Post Airmail,1500,2000,5050
COSTA RICA,CR,3,150,300,Parcel Post Airmail,2000,2500,5900
COSTA RICA,CR,3,150,300,Parcel Post Airmail,2500,3000,6750
COSTA RICA,CR,3,150,300,Parcel Post Airmail,3000,3500,7600
COSTA RICA,CR,3,150,300,Parcel Post Airmail,3500,4000,8450
COSTA RICA,CR,3,150,300,Parcel Post Airmail,4000,4500,9300
COSTA RICA,CR,3,150,300,Parcel Post Airmail,4500,5000,10150
COSTA RICA,CR,3,150,300,Parcel Post Airmail,5000,5500,10900
COSTA RICA,CR,3,150,300,Parcel Post Airmail,5500,6000,11650
COSTA RICA,CR,3,150,300,Parcel Post Airmail,6000,6500,12400
COSTA RICA,CR,3,150,300,Parcel Post Airmail,6500,7000,13150
COSTA RICA,CR,3,150,300,Parcel Post Airmail,7000,7500,13900
COSTA RICA,CR,3,150,300,Parcel Post Airmail,7500,8000,14650
COSTA RICA,CR,3,150,300,Parcel Post Airmail,8000,8500,15400
COSTA RICA,CR,3,150,300,Parcel Post Airmail,8500,9000,16150
COSTA RICA,CR,3,150,300,Parcel Post Airmail,9000,9500,16900
COSTA RICA,CR,3,150,300,Parcel Post Airmail,9500,10000,17650
COSTA RICA,CR,3,150,300,Parcel Post Airmail,10000,11000,18600
COSTA RICA,CR,3,150,300,Parcel Post Airmail,11000,12000,19550
COSTA RICA,CR,3,150,300,Parcel Post Airmail,12000,13000,20500
COSTA RICA,CR,3,150,300,Parcel Post Airmail,13000,14000,21450
COSTA RICA,CR,3,150,300,Parcel Post Airmail,14000,15000,22400
COSTA RICA,CR,3,150,300,Parcel Post Airmail,15000,16000,23350
COSTA RICA,CR,3,150,300,Parcel Post Airmail,16000,17000,24300
COSTA RICA,CR,3,150,300,Parcel Post Airmail,17000,18000,25250
COSTA RICA,CR,3,150,300,Parcel Post Airmail,18000,19000,26200
COSTA RICA,CR,3,150,300,Parcel Post Airmail,19000,20000,27150
COSTA RICA,CR,3,150,300,Parcel Post Airmail,20000,21000,28100
COSTA RICA,CR,3,150,300,Parcel Post Airmail,21000,22000,29050
COSTA RICA,CR,3,150,300,Parcel Post Airmail,22000,23000,30000
COSTA RICA,CR,3,150,300,Parcel Post Airmail,23000,24000,30950
COSTA RICA,CR,3,150,300,Parcel Post Airmail,24000,25000,31900
COSTA RICA,CR,3,150,300,Parcel Post Airmail,25000,26000,32850
COSTA RICA,CR,3,150,300,Parcel Post Airmail,26000,27000,33800
COSTA RICA,CR,3,150,300,Parcel Post Airmail,27000,28000,34750
COSTA RICA,CR,3,150,300,Parcel Post Airmail,28000,29000,35700
COSTA RICA,CR,3,150,300,Parcel Post Airmail,29000,30000,36650
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,0,500,3200
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,500,1000,4600
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,1000,1500,6000
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,1500,2000,7400
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,2000,2500,8800
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,2500,3000,10200
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,3000,3500,11600
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,3500,4000,13000
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,4000,4500,14400
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,4500,5000,15800
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,5000,5500,17000
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,5500,6000,18200
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,6000,6500,19400
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,6500,7000,20600
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,7000,7500,21800
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,7500,8000,23000
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,8000,8500,24200
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,8500,9000,25400
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,9000,9500,26600
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,9500,10000,27800
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,10000,11000,29400
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,11000,12000,31000
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,12000,13000,32600
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,13000,14000,34200
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,14000,15000,35800
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,15000,16000,37400
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,16000,17000,39000
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,17000,18000,40600
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,18000,19000,42200
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,19000,20000,43800
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,20000,21000,45400
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,21000,22000,47000
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,22000,23000,48600
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,23000,24000,50200
COTE D'IVOIRE,CI,4,150,300,Parcel Post Airmail,24000,25000,51800
